time,total_load,temp,pressure,humidity,wind_speed,rain_1h,clouds_all
2015-01-01 00:00:00+00:00,24382.0,272.5127,1016.2,82.4,2.0,0.0,0.0
2015-01-01 01:00:00+00:00,22734.0,272.0991375,1016.8,82.0,2.4,0.0,0.0
2015-01-01 02:00:00+00:00,21286.0,272.08946875000004,1016.6,82.0,2.4,0.0,0.0
2015-01-01 03:00:00+00:00,20264.0,272.1459,1016.6,82.0,2.4,0.0,0.0
2015-01-01 04:00:00+00:00,19905.0,272.024,1017.4,82.6,2.4,0.0,0.0
2015-01-01 05:00:00+00:00,20010.0,272.0584,1017.4,82.6,2.4,0.0,0.0
2015-01-01 06:00:00+00:00,20377.0,272.34659999999997,1017.6,82.2,2.4,0.0,0.0
2015-01-01 07:00:00+00:00,20094.0,273.9936,1018.8,81.2,1.4,0.0,0.0
2015-01-01 08:00:00+00:00,20637.0,274.19719999999995,1018.8,81.0,1.4,0.0,0.0
2015-01-01 09:00:00+00:00,22250.0,275.2296,1018.8,76.2,1.4,0.0,0.0
2015-01-01 10:00:00+00:00,23547.0,282.2453375,1019.2,72.4,1.8,0.0,0.0
2015-01-01 11:00:00+00:00,24133.0,283.00146875,1019.2,69.2,1.8,0.0,0.0
2015-01-01 12:00:00+00:00,24713.0,282.70210000000003,1019.2,71.4,1.8,0.0,0.0
2015-01-01 13:00:00+00:00,24672.0,284.35119375,1032.2,52.8,2.0,0.0,0.0
2015-01-01 14:00:00+00:00,23528.0,284.89760624999997,1033.2,51.0,1.8,0.0,0.0
2015-01-01 15:00:00+00:00,23118.0,281.2869,1033.2,66.4,2.0,0.0,0.8
2015-01-01 16:00:00+00:00,23606.0,283.21899375000004,1034.6,58.8,2.0,0.0,0.4
2015-01-01 17:00:00+00:00,26447.0,280.994,1035.0,68.2,2.0,0.0,1.0
2015-01-01 18:00:00+00:00,28020.0,279.66695625,1025.4,69.4,2.0,0.0,3.2
2015-01-01 19:00:00+00:00,29014.0,277.19359999999995,1027.2,81.0,2.0,0.0,3.2
2015-01-01 20:00:00+00:00,29571.0,275.6182,1019.2,84.2,1.8,0.0,4.8
2015-01-01 21:00:00+00:00,29031.0,275.68559999999997,1019.2,83.8,1.8,0.0,0.8
2015-01-01 22:00:00+00:00,26798.0,274.24226250000004,1019.6,84.2,1.4,0.0,4.2
2015-01-01 23:00:00+00:00,27070.0,274.22813125000005,1019.6,84.2,1.6,0.0,2.0
2015-01-02 00:00:00+00:00,24935.0,274.0337,1019.6,84.4,1.4,0.0,3.2
2015-01-02 01:00:00+00:00,23214.0,273.59266875000003,1019.0,84.8,1.6,0.0,0.0
2015-01-02 02:00:00+00:00,22540.0,273.45833125,1019.0,84.8,1.6,0.0,0.0
2015-01-02 03:00:00+00:00,22096.0,273.4648,1019.2,85.0,1.6,0.0,2.0
2015-01-02 04:00:00+00:00,22066.0,272.92893749999996,1019.8,84.4,1.4,0.0,1.2
2015-01-02 05:00:00+00:00,22275.0,272.88846875,1019.8,84.6,1.4,0.0,2.6
2015-01-02 06:00:00+00:00,23025.0,273.169,1019.8,84.2,1.4,0.0,2.4
2015-01-02 07:00:00+00:00,23699.0,275.02393125,1020.8,83.4,1.6,0.0,4.2
2015-01-02 08:00:00+00:00,25834.0,275.19746875,1021.0,83.2,1.6,0.0,4.4
2015-01-02 09:00:00+00:00,27927.0,276.246,1021.0,78.8,1.6,0.0,4.0
2015-01-02 10:00:00+00:00,29072.0,280.48186875,1021.0,75.2,1.6,0.0,4.4
2015-01-02 11:00:00+00:00,29071.0,282.91313750000006,1029.8,63.6,1.6,0.0,4.2
2015-01-02 12:00:00+00:00,29439.0,283.43940000000003,1021.0,74.0,1.6,0.0,4.4
2015-01-02 13:00:00+00:00,29241.0,285.725925,1037.8,52.0,1.6,0.0,4.0
2015-01-02 14:00:00+00:00,27973.0,286.10747499999997,1036.8,52.0,1.8,0.0,4.0
2015-01-02 15:00:00+00:00,27320.0,282.58820000000003,1038.0,68.4,1.6,0.0,8.4
2015-01-02 16:00:00+00:00,27157.0,284.27,1036.6,63.0,1.6,0.0,6.8
2015-01-02 17:00:00+00:00,29045.0,282.05100000000004,1036.6,73.6,1.6,0.0,9.8
2015-01-02 18:00:00+00:00,31967.0,280.1599,1019.8,82.6,1.6,0.0,10.8
2015-01-02 19:00:00+00:00,33266.0,278.2275,1029.0,85.0,1.6,0.0,14.2
2015-01-02 20:00:00+00:00,33668.0,276.623,1020.6,85.4,1.6,0.0,15.6
2015-01-02 21:00:00+00:00,32426.0,276.6406,1020.4,85.6,1.6,0.0,16.4
2015-01-02 22:00:00+00:00,29705.0,276.0826,1020.6,85.8,1.6,0.0,14.4
2015-01-02 23:00:00+00:00,25564.0,275.5153,1025.6,85.6,1.6,0.0,9.6
2015-01-03 00:00:00+00:00,23584.0,275.0334,1020.2,84.4,1.8,0.0,5.6
2015-01-03 01:00:00+00:00,22194.0,274.75993125,1020.0,85.2,1.8,0.0,4.4
2015-01-03 02:00:00+00:00,21296.0,274.32686875,1019.8,84.2,1.6,0.0,5.0
2015-01-03 03:00:00+00:00,21145.0,274.3136,1019.8,84.2,1.6,0.0,5.2
2015-01-03 04:00:00+00:00,21316.0,274.30953125,1019.4,84.0,1.8,0.0,6.6
2015-01-03 05:00:00+00:00,21674.0,273.8546625,1019.2,83.6,1.6,0.0,4.4
2015-01-03 06:00:00+00:00,22127.0,274.0041,1019.4,83.2,1.6,0.0,4.4
2015-01-03 07:00:00+00:00,22756.0,274.7111375,1019.4,83.0,1.6,0.0,2.4
2015-01-03 08:00:00+00:00,24654.0,275.9068625,1019.8,84.4,1.8,0.0,2.4
2015-01-03 09:00:00+00:00,26454.0,276.8661,1019.8,80.6,1.8,0.0,1.2
2015-01-03 10:00:00+00:00,26959.0,283.74706249999997,1019.6,76.6,1.8,0.0,1.6
2015-01-03 11:00:00+00:00,26716.0,284.41853125,1019.6,74.0,1.8,0.0,0.8
2015-01-03 12:00:00+00:00,26802.0,284.1812,1019.6,76.2,1.8,0.0,1.2
2015-01-03 13:00:00+00:00,26416.0,285.1556,1019.6,72.0,1.8,0.0,0.0
2015-01-03 14:00:00+00:00,25362.0,287.198,1018.0,68.0,1.8,0.0,0.0
2015-01-03 15:00:00+00:00,24770.0,285.18035,1022.4,71.6,1.6,0.0,0.0
2015-01-03 16:00:00+00:00,24501.0,285.40399375000004,1034.4,63.0,1.4,0.0,0.0
2015-01-03 17:00:00+00:00,24992.0,283.15100625,1035.0,71.0,1.2,0.0,0.0
2015-01-03 18:00:00+00:00,27964.0,281.2858,1017.8,84.6,1.2,0.0,0.0
2015-01-03 19:00:00+00:00,29694.0,277.69913125,1018.4,85.8,1.2,0.0,0.0
2015-01-03 20:00:00+00:00,29874.0,277.01666875,1017.0,76.4,1.2,0.0,0.0
2015-01-03 21:00:00+00:00,28979.0,277.5143,1017.2,73.4,1.4,0.0,0.0
2015-01-03 22:00:00+00:00,26863.0,276.0756,1016.8,71.2,1.0,0.0,0.0
2015-01-03 23:00:00+00:00,25254.0,275.8,1016.8,71.8,1.2,0.0,0.0
2015-01-04 00:00:00+00:00,23620.0,276.033,1016.6,71.8,0.8,0.0,2.0
2015-01-04 01:00:00+00:00,22606.0,275.82620000000003,1016.0,73.0,1.6,0.0,1.2
2015-01-04 02:00:00+00:00,22191.0,275.88500000000005,1016.0,73.6,1.8,0.0,2.6
2015-01-04 03:00:00+00:00,21929.0,275.8852,1015.8,74.2,1.6,0.0,8.0
2015-01-04 04:00:00+00:00,22195.0,275.77846875,1015.6,76.8,1.8,0.0,8.0
2015-01-04 05:00:00+00:00,24035.0,275.72953125000004,1015.6,77.6,1.8,0.0,12.0
2015-01-04 06:00:00+00:00,26807.0,276.0565,1015.6,78.6,1.8,0.06,11.2
2015-01-04 07:00:00+00:00,28316.0,276.92006875000004,1016.0,78.0,1.6,0.06,16.8
2015-01-04 08:00:00+00:00,29871.0,277.97113125,1016.0,78.0,1.4,0.06,17.6
2015-01-04 09:00:00+00:00,30585.0,278.78740000000005,1016.2,76.2,1.4,0.06,17.2
2015-01-04 10:00:00+00:00,30772.0,279.01486875,1016.2,76.2,1.4,0.06,18.4
2015-01-04 11:00:00+00:00,30685.0,285.91893125,1015.4,72.4,1.4,0.06,18.4
2015-01-04 12:00:00+00:00,30429.0,286.0086,1015.2,72.4,1.2,0.06,18.0
2015-01-04 13:00:00+00:00,28741.0,286.84360000000004,1021.4,68.0,1.2,0.06,19.2
2015-01-04 14:00:00+00:00,28249.0,287.5586,1014.2,67.4,1.0,0.06,20.2
2015-01-04 15:00:00+00:00,28105.0,287.17719999999997,1014.2,69.8,0.8,0.06,16.0
2015-01-04 16:00:00+00:00,27908.0,284.73046875,1014.0,77.4,0.8,0.06,17.0
2015-01-04 17:00:00+00:00,27577.0,281.86893125,1014.2,86.4,1.0,0.06,14.0
2015-01-04 18:00:00+00:00,27418.0,280.1983,1014.4,85.0,1.0,0.06,12.4
2015-01-04 19:00:00+00:00,28604.0,278.53206875,1014.8,84.8,0.8,0.06,7.4
2015-01-04 20:00:00+00:00,30346.0,278.03803750000003,1018.2,84.6,0.8,0.06,6.0
2015-01-04 21:00:00+00:00,28190.0,278.09000000000003,1014.6,85.0,0.8,0.06,6.4
2015-01-04 22:00:00+00:00,26270.0,276.46863125,1017.6,83.4,1.2,0.06,4.4
2015-01-04 23:00:00+00:00,25069.0,276.1197625,1020.4,86.0,1.0,0.06,4.2
2015-01-05 00:00:00+00:00,23390.0,275.9745,1014.2,79.6,0.8,0.0,2.4
2015-01-05 01:00:00+00:00,21988.0,275.62073124999995,1014.0,79.6,1.2,0.0,11.4
2015-01-05 02:00:00+00:00,21182.0,275.14806875,1013.6,81.4,1.0,0.0,10.0
2015-01-05 03:00:00+00:00,20778.0,275.12919999999997,1013.4,81.6,1.0,0.0,12.8
2015-01-05 04:00:00+00:00,20309.0,275.76766875000004,1013.2,83.4,0.8,0.0,19.6
2015-01-05 05:00:00+00:00,20252.0,275.5977375,1013.2,83.4,0.8,0.0,21.0
2015-01-05 06:00:00+00:00,19964.0,275.814,1013.2,84.0,0.8,0.0,22.0
2015-01-05 07:00:00+00:00,20796.0,276.34180000000003,1013.2,83.6,0.8,0.0,23.4
2015-01-05 08:00:00+00:00,22478.0,277.4924,1013.4,84.2,0.8,0.0,26.8
2015-01-05 09:00:00+00:00,23834.0,278.5134,1012.8,78.8,1.2,0.0,21.2
2015-01-05 10:00:00+00:00,24429.0,280.89106875,1013.0,76.0,1.2,0.0,26.0
2015-01-05 11:00:00+00:00,24066.0,283.58873125,1012.6,76.4,1.2,0.0,13.0
2015-01-05 12:00:00+00:00,23703.0,284.47020000000003,1012.2,74.2,2.0,0.06,21.2
2015-01-05 13:00:00+00:00,23340.0,285.11620000000005,1010.8,69.8,1.4,0.0,19.4
2015-01-05 14:00:00+00:00,22977.0,285.3111,1019.0,70.4,1.0,0.0,15.2
2015-01-05 15:00:00+00:00,22614.0,283.04734375000004,1017.4,79.0,1.2,0.06,19.2
2015-01-05 16:00:00+00:00,22251.0,283.81332499999996,1027.4,78.2,1.2,0.06,13.6
2015-01-05 17:00:00+00:00,21888.0,282.12066875,1027.8,85.0,1.2,0.06,16.0
2015-01-05 18:00:00+00:00,22048.0,280.0048,1014.2,82.0,1.6,0.0,19.2
2015-01-05 19:00:00+00:00,22858.0,277.9974,1010.0,87.2,1.6,0.0,21.2
2015-01-05 20:00:00+00:00,25604.0,277.8712,1010.0,88.0,0.6,0.0,21.8
2015-01-05 21:00:00+00:00,25381.0,277.9524,1009.8,88.6,1.6,0.0,20.8
2015-01-05 22:00:00+00:00,23822.0,277.08636874999996,1009.4,87.4,1.6,0.0,26.2
2015-01-05 23:00:00+00:00,23711.0,276.45173125,1009.0,86.4,1.8,0.0,30.0
2015-01-06 00:00:00+00:00,22354.0,276.39520000000005,1009.0,86.0,0.8,0.0,32.4
2015-01-06 01:00:00+00:00,21546.0,275.6827375,1008.4,85.0,1.4,0.0,22.8
2015-01-06 02:00:00+00:00,21171.0,275.70306875,1008.6,83.6,1.2,0.0,24.2
2015-01-06 03:00:00+00:00,21042.0,275.06825,1006.1666666666666,85.5,1.3333333333333333,0.0,20.666666666666668
2015-01-06 04:00:00+00:00,21618.0,274.8759375,1008.6,86.2,1.2,0.0,45.6
2015-01-06 05:00:00+00:00,23433.0,274.99166875000003,1008.6,86.4,1.2,0.0,46.4
2015-01-06 06:00:00+00:00,25885.0,275.25789999999995,1008.6,83.8,1.2,0.0,50.4
2015-01-06 07:00:00+00:00,28456.0,277.1484625,1008.8,88.4,1.0,0.0,51.6
2015-01-06 08:00:00+00:00,29708.0,277.7145375,1009.0,86.0,1.0,0.0,54.6
2015-01-06 09:00:00+00:00,30887.0,278.787,1009.0,82.8,1.4,0.0,51.2
2015-01-06 10:00:00+00:00,31409.0,280.7718,1009.2,78.0,1.0,0.0,54.6
2015-01-06 11:00:00+00:00,31947.0,282.3664,1009.2,78.2,1.2,0.0,39.6
2015-01-06 12:00:00+00:00,32078.0,282.9648,1008.4,77.2,1.2,0.0,23.2
2015-01-06 13:00:00+00:00,31193.0,283.8897375,1008.0,75.6,1.0,0.0,8.8
2015-01-06 14:00:00+00:00,30542.0,283.98746875,1007.8,75.6,0.8,0.0,20.0
2015-01-06 15:00:00+00:00,30591.0,281.7074,1008.2,81.8,0.8,0.0,26.0
2015-01-06 16:00:00+00:00,30799.0,280.4069375,1008.2,85.2,0.6,0.0,23.4
2015-01-06 17:00:00+00:00,30481.0,279.86746875,1008.6,88.0,0.8,0.0,28.4
2015-01-06 18:00:00+00:00,30147.0,278.7685,1009.2,85.4,0.8,0.0,40.0
2015-01-06 19:00:00+00:00,30120.0,277.1600625,1009.2,86.4,1.0,0.0,53.0
2015-01-06 20:00:00+00:00,30747.0,277.08073125,1011.8,87.8,1.2,0.0,54.0
2015-01-06 21:00:00+00:00,29978.0,277.22476875,1009.6,87.2,1.0,0.0,50.8
2015-01-06 22:00:00+00:00,27421.0,276.8300625,1009.8,86.6,1.0,0.0,52.4
2015-01-06 23:00:00+00:00,30518.0,276.6989375,1015.8,90.0,1.0,0.0,48.2
2015-01-07 00:00:00+00:00,28484.0,276.6041,1010.0,86.6,1.0,0.0,52.8
2015-01-07 01:00:00+00:00,27026.0,276.24186875,1010.4,85.4,1.2,0.06,30.4
2015-01-07 02:00:00+00:00,26248.0,276.36693125,1010.6,86.6,1.4,0.06,32.0
2015-01-07 03:00:00+00:00,25838.0,276.4587,1010.6,86.8,1.2,0.06,31.2
2015-01-07 04:00:00+00:00,26021.0,275.7166,1010.8,84.8,1.4,0.0,29.6
2015-01-07 05:00:00+00:00,26992.0,275.62,1010.8,82.0,1.4,0.0,29.6
2015-01-07 06:00:00+00:00,28625.0,275.6224,1011.0,83.6,1.4,0.0,27.2
2015-01-07 07:00:00+00:00,31015.0,275.8288625,1021.6,85.0,1.6,0.12,37.2
2015-01-07 08:00:00+00:00,33276.0,276.38694375,1026.0,87.2,2.0,0.12,43.4
2015-01-07 09:00:00+00:00,34221.0,279.95990625,1014.2,78.2,1.2,0.06,17.4
2015-01-07 10:00:00+00:00,34796.0,279.88893125,1021.4,82.4,1.6,0.12,28.8
2015-01-07 11:00:00+00:00,35535.0,282.83286875,1012.4,76.4,1.2,0.0,8.0
2015-01-07 12:00:00+00:00,35752.0,282.92240000000004,1016.6,74.8,1.2,0.12,10.4
2015-01-07 13:00:00+00:00,35605.0,283.2955375,1030.2,71.0,1.4,0.12,24.0
2015-01-07 14:00:00+00:00,36020.0,283.89326875,1029.8,69.8,1.4,0.12,20.8
2015-01-07 15:00:00+00:00,36066.0,281.0254,1030.4,80.8,1.4,0.12,17.6
2015-01-07 16:00:00+00:00,36195.0,282.7783375,1029.6,75.2,1.2,0.12,14.4
2015-01-07 17:00:00+00:00,35739.0,281.06566875000004,1030.2,82.2,1.4,0.12,11.2
2015-01-07 18:00:00+00:00,35188.0,279.49165,1022.0,78.6,1.4,0.0,9.2
2015-01-07 19:00:00+00:00,34470.0,277.62093125,1019.8,84.2,1.4,0.0,6.4
2015-01-07 20:00:00+00:00,33716.0,277.30366875,1020.0,84.8,1.4,0.0,6.4
2015-01-07 21:00:00+00:00,32697.0,276.8893,1020.2,85.2,1.4,0.0,10.0
2015-01-07 22:00:00+00:00,30477.0,276.20506875,1020.6,85.2,1.6,0.0,13.6
2015-01-07 23:00:00+00:00,26788.0,276.60273125000003,1020.6,85.4,1.6,0.0,13.6
2015-01-08 00:00:00+00:00,25146.0,276.21349999999995,1020.8,85.4,1.6,0.0,10.4
2015-01-08 01:00:00+00:00,23889.0,275.78133125,1021.0,86.8,1.8,0.0,5.6
2015-01-08 02:00:00+00:00,23046.0,275.50046875,1021.4,86.8,1.8,0.0,6.4
2015-01-08 03:00:00+00:00,22587.0,275.3487,1021.4,87.0,1.4,0.0,4.8
2015-01-08 04:00:00+00:00,22361.0,275.1448,1021.4,87.0,1.8,0.0,6.4
2015-01-08 05:00:00+00:00,22551.0,274.8442,1022.0,86.6,1.4,0.0,0.8
2015-01-08 06:00:00+00:00,22543.0,274.9282,1022.8,86.4,1.4,0.0,1.2
2015-01-08 07:00:00+00:00,24042.0,274.6651375,1022.8,86.4,1.4,0.0,0.0
2015-01-08 08:00:00+00:00,25932.0,276.32286875,1024.0,87.4,1.8,0.0,0.0
2015-01-08 09:00:00+00:00,27664.0,278.73850000000004,1024.2,77.4,1.8,0.0,6.8
2015-01-08 10:00:00+00:00,28448.0,279.13826875,1024.4,74.2,1.8,0.0,4.4
2015-01-08 11:00:00+00:00,28881.0,283.64753125,1024.8,71.2,1.6,0.0,9.0
2015-01-08 12:00:00+00:00,29329.0,283.8505,1024.4,69.6,1.4,0.0,6.8
2015-01-08 13:00:00+00:00,29026.0,285.7788,1024.4,61.6,1.8,0.0,20.0
2015-01-08 14:00:00+00:00,28237.0,286.204,1024.8,60.2,2.2,0.0,20.0
2015-01-08 15:00:00+00:00,27868.0,284.52645,1025.0,65.6,2.0,0.0,18.4
2015-01-08 16:00:00+00:00,27654.0,283.9194,1033.0,69.4,1.8,0.0,13.6
2015-01-08 17:00:00+00:00,27507.0,282.2158,1029.4,75.0,1.6,0.0,13.6
2015-01-08 18:00:00+00:00,27544.0,280.59430000000003,1026.6,79.4,1.6,0.0,14.8
2015-01-08 19:00:00+00:00,27578.0,278.4654,1027.4,78.6,2.4,0.0,14.4
2015-01-08 20:00:00+00:00,28222.0,278.66040000000004,1027.6,76.6,2.0,0.0,15.2
2015-01-08 21:00:00+00:00,28221.0,278.2894,1028.0,78.6,2.4,0.0,7.6
2015-01-08 22:00:00+00:00,26436.0,277.2884,1028.4,77.4,1.4,0.0,11.2
2015-01-08 23:00:00+00:00,27485.0,277.1074,1028.4,76.6,1.4,0.0,6.4
2015-01-09 00:00:00+00:00,25750.0,276.7488,1028.2,77.2,1.6,0.0,11.6
2015-01-09 01:00:00+00:00,24760.0,276.5186,1028.4,74.8,1.4,0.0,3.4
2015-01-09 02:00:00+00:00,24188.0,276.7392,1028.4,73.2,1.2,0.0,5.2
2015-01-09 03:00:00+00:00,23840.0,276.6307,1028.4,72.6,1.4,0.0,6.4
2015-01-09 04:00:00+00:00,24030.0,275.87993125,1034.4,81.0,1.4,0.0,8.4
2015-01-09 05:00:00+00:00,25965.0,275.51246875000004,1028.6,77.2,1.4,0.0,9.8
2015-01-09 06:00:00+00:00,28266.0,275.78110000000004,1028.6,75.6,1.4,0.0,3.6
2015-01-09 07:00:00+00:00,29981.0,275.52426875000003,1028.8,76.4,1.4,0.0,7.4
2015-01-09 08:00:00+00:00,31932.0,276.62493125000003,1029.4,75.4,1.4,0.0,3.6
2015-01-09 09:00:00+00:00,33325.0,279.822,1029.2,69.6,1.8,0.0,9.2
2015-01-09 10:00:00+00:00,34144.0,281.25826874999996,1029.6,68.6,1.8,0.0,2.4
2015-01-09 11:00:00+00:00,35040.0,284.79093124999997,1029.6,63.0,2.2,0.0,4.8
2015-01-09 12:00:00+00:00,35524.0,285.11990000000003,1029.2,62.6,2.4,0.0,0.0
2015-01-09 13:00:00+00:00,34579.0,286.31806874999995,1028.8,58.6,2.6,0.0,4.8
2015-01-09 14:00:00+00:00,33792.0,286.9275375,1034.0,58.0,2.4,0.0,3.2
2015-01-09 15:00:00+00:00,33768.0,284.3872375,1029.2,67.6,2.4,0.0,3.6
2015-01-09 16:00:00+00:00,33696.0,285.643325,1036.4,65.6,1.8,0.0,1.0
2015-01-09 17:00:00+00:00,33154.0,283.74966875,1032.8,73.2,1.8,0.0,0.4
2015-01-09 18:00:00+00:00,32440.0,282.9163,1028.6,71.4,1.4,0.0,0.0
2015-01-09 19:00:00+00:00,32384.0,281.6024625,1033.2,77.4,1.6,0.0,0.0
2015-01-09 20:00:00+00:00,33976.0,279.8867375,1036.4,81.4,1.6,0.0,0.0
2015-01-09 21:00:00+00:00,31420.0,279.67788125,1034.2,81.0,1.8,0.0,0.0
2015-01-09 22:00:00+00:00,28825.0,277.59265625,1039.8,86.2,1.6,0.0,0.0
2015-01-09 23:00:00+00:00,24899.0,277.014325,1039.4,87.0,1.6,0.0,0.0
2015-01-10 00:00:00+00:00,23505.0,277.90099999999995,1030.0,75.8,1.8,0.0,0.0
2015-01-10 01:00:00+00:00,22589.0,277.7248,1026.6,73.4,1.8,0.0,0.0
2015-01-10 02:00:00+00:00,22177.0,276.8139,1026.4,76.2,1.6,0.0,0.0
2015-01-10 03:00:00+00:00,22025.0,277.8196,1025.6,70.6,3.0,0.0,0.0
2015-01-10 04:00:00+00:00,22426.0,276.88453749999996,1025.2,73.2,2.0,0.0,0.0
2015-01-10 05:00:00+00:00,24361.0,277.86606875,1024.0,68.0,2.6,0.0,0.0
2015-01-10 06:00:00+00:00,27890.0,278.0048,1024.0,67.4,2.4,0.0,0.0
2015-01-10 07:00:00+00:00,29335.0,278.74386875,1027.8,68.6,2.2,0.0,0.0
2015-01-10 08:00:00+00:00,29951.0,278.72543125000004,1031.8,73.0,1.8,0.0,0.0
2015-01-10 09:00:00+00:00,30452.0,280.8348,1023.6,63.2,1.4,0.0,2.4
2015-01-10 10:00:00+00:00,30856.0,282.46553750000004,1029.0,70.2,2.2,0.0,1.2
2015-01-10 11:00:00+00:00,31449.0,286.2240625,1022.2,62.8,2.6,0.0,2.4
2015-01-10 12:00:00+00:00,31218.0,286.9106,1021.6,61.6,3.6,0.0,0.0
2015-01-10 13:00:00+00:00,30458.0,287.94246250000003,1021.2,58.6,4.6,0.0,0.0
2015-01-10 14:00:00+00:00,29836.0,288.2387375,1020.2,59.6,3.0,0.0,0.0
2015-01-10 15:00:00+00:00,29781.0,288.3086,1019.6,59.4,2.2,0.0,0.0
2015-01-10 16:00:00+00:00,29929.0,286.3397,1019.0,66.2,1.6,0.0,0.0
2015-01-10 17:00:00+00:00,29638.0,284.1444,1018.8,72.4,2.0,0.0,0.0
2015-01-10 18:00:00+00:00,29950.0,283.8772,1018.6,71.6,2.4,0.0,0.0
2015-01-10 19:00:00+00:00,32244.0,282.74073125000007,1025.6,74.6,2.6,0.0,0.0
2015-01-10 20:00:00+00:00,31900.0,281.62446875,1021.0,73.4,2.0,0.0,0.0
2015-01-10 21:00:00+00:00,28690.0,280.6344,1018.0,70.6,1.6,0.0,0.0
2015-01-10 22:00:00+00:00,26219.0,279.75826875,1017.2,70.2,2.4,0.0,0.0
2015-01-10 23:00:00+00:00,22460.0,279.00833124999997,1017.6,68.8,3.2,0.0,0.0
2015-01-11 00:00:00+00:00,21033.0,279.2393,1017.6,69.0,4.2,0.0,4.8
2015-01-11 01:00:00+00:00,19977.0,279.28933125,1017.2,69.8,5.4,0.0,3.2
2015-01-11 02:00:00+00:00,19389.0,277.46506875,1017.4,74.6,3.2,0.0,7.2
2015-01-11 03:00:00+00:00,19126.0,279.5466,1017.0,68.8,1.6,0.06,10.8
2015-01-11 04:00:00+00:00,19199.0,277.3659,1017.4,74.8,1.8,0.06,20.4
2015-01-11 05:00:00+00:00,19404.0,279.091,1017.2,70.4,2.8,0.06,29.8
2015-01-11 06:00:00+00:00,19500.0,278.9273,1017.6,71.0,2.8,0.18,28.4
2015-01-11 07:00:00+00:00,20182.0,279.51716875,1017.4,75.4,2.8,0.18,32.8
2015-01-11 08:00:00+00:00,22121.0,280.9269375,1018.8,76.2,1.4,0.18,36.0
2015-01-11 09:00:00+00:00,23589.0,281.2722,1019.0,75.4,1.8,0.18,36.0
2015-01-11 10:00:00+00:00,24238.0,284.81280000000004,1019.2,72.4,1.8,0.18,28.0
2015-01-11 11:00:00+00:00,24271.0,285.07280000000003,1019.2,72.8,2.8,0.18,32.0
2015-01-11 12:00:00+00:00,24713.0,285.45210000000003,1018.8,71.2,2.6,0.18,20.8
2015-01-11 13:00:00+00:00,24477.0,288.1596,1017.8,63.2,1.8,0.18,18.4
2015-01-11 14:00:00+00:00,23377.0,288.3894,1018.2,60.4,2.0,0.18,15.2
2015-01-11 15:00:00+00:00,23037.0,287.8949,1018.4,63.4,2.2,0.18,12.4
2015-01-11 16:00:00+00:00,23049.0,286.8908,1019.0,66.4,3.0,0.18,11.4
2015-01-11 17:00:00+00:00,25259.0,284.4139,1025.4,73.4,2.2,0.24,5.6
2015-01-11 18:00:00+00:00,26520.0,283.65614375,1020.0,73.6,2.2,0.18,6.0
2015-01-11 19:00:00+00:00,27123.0,281.9678,1020.4,78.6,1.8,0.18,0.0
2015-01-11 20:00:00+00:00,27025.0,280.0442,1021.2,77.4,2.2,0.18,12.8
2015-01-11 21:00:00+00:00,25889.0,279.6905,1021.2,79.4,2.2,0.18,12.8
2015-01-11 22:00:00+00:00,23940.0,277.84593125000004,1021.2,84.2,1.6,0.18,14.4
2015-01-11 23:00:00+00:00,27085.0,277.48946875,1021.4,85.6,1.6,0.18,14.4
2015-01-12 00:00:00+00:00,25272.0,277.3859,1021.2,86.4,1.4,0.0,14.4
2015-01-12 01:00:00+00:00,24121.0,276.53713125,1021.0,84.6,1.4,0.0,28.0
2015-01-12 02:00:00+00:00,23626.0,276.43726875000004,1020.8,86.0,1.4,0.0,28.0
2015-01-12 03:00:00+00:00,23572.0,276.39480000000003,1020.8,87.0,1.4,0.0,28.0
2015-01-12 04:00:00+00:00,24070.0,275.89466875,1020.6,87.4,1.4,0.0,32.8
2015-01-12 05:00:00+00:00,26787.0,275.65693124999996,1020.6,86.6,1.2,0.0,32.8
2015-01-12 06:00:00+00:00,31511.0,275.6766,1020.6,81.8,1.0,0.0,33.6
2015-01-12 07:00:00+00:00,34046.0,275.9088,1020.6,83.6,1.8,0.0,34.0
2015-01-12 08:00:00+00:00,34876.0,278.45799999999997,1021.0,78.8,1.6,0.0,44.2
2015-01-12 09:00:00+00:00,35093.0,280.1553,1020.8,75.8,1.8,0.0,43.2
2015-01-12 10:00:00+00:00,34588.0,283.19833125,1020.2,71.8,2.0,0.0,25.8
2015-01-12 11:00:00+00:00,34347.0,284.09946875,1020.0,69.4,1.2,0.0,25.2
2015-01-12 12:00:00+00:00,34146.0,284.803,1019.0,67.8,2.2,0.0,25.6
2015-01-12 13:00:00+00:00,32884.0,286.20433125,1017.8,66.6,2.6,0.0,25.6
2015-01-12 14:00:00+00:00,32422.0,287.52006874999995,1017.2,63.6,3.0,0.0,14.4
2015-01-12 15:00:00+00:00,32502.0,286.8424,1017.0,69.0,2.4,0.0,7.2
2015-01-12 16:00:00+00:00,33509.0,285.69,1017.2,76.8,3.0,0.06,20.8
2015-01-12 17:00:00+00:00,35896.0,283.9672,1016.8,77.4,1.8,0.0,18.4
2015-01-12 18:00:00+00:00,36615.0,283.7025,1016.8,72.2,1.8,0.0,18.4
2015-01-12 19:00:00+00:00,36704.0,281.4552625,1017.0,74.2,1.8,0.0,28.0
