time,total_load,temp,pressure,humidity,wind_speed,rain_1h,clouds_all,hour,dayofweek,month,load_rolling_3,temp_rolling_3
2015-01-02 00:00:00+00:00,24935.0,274.0337,1019.6,84.4,1.4,0.0,3.2,0,4,1,23966.958333333332,277.0012065104167
2015-01-02 01:00:00+00:00,23214.0,273.59266875000003,1019.0,84.8,1.6,0.0,0.0,1,4,1,23990.0,277.06458151041664
2015-01-02 02:00:00+00:00,22540.0,273.45833125,1019.0,84.8,1.6,0.0,0.0,2,4,1,24010.0,277.1268119791667
2015-01-02 03:00:00+00:00,22096.0,273.4648,1019.2,85.0,1.6,0.0,2.0,3,4,1,24062.25,277.1838479166667
2015-01-02 04:00:00+00:00,22066.0,272.9289375,1019.8,84.4,1.4,0.0,1.2,4,4,1,24138.583333333332,277.2388020833334
2015-01-02 05:00:00+00:00,22275.0,272.88846875,1019.8,84.6,1.4,0.0,2.6,5,4,1,24228.625,277.27650781250003
2015-01-02 06:00:00+00:00,23025.0,273.169,1019.8,84.2,1.4,0.0,2.4,6,4,1,24323.0,277.3110940104167
2015-01-02 07:00:00+00:00,23699.0,275.02393125,1020.8,83.4,1.6,0.0,4.2,7,4,1,24433.333333333332,277.34536067708336
2015-01-02 08:00:00+00:00,25834.0,275.19746875,1021.0,83.2,1.6,0.0,4.4,8,4,1,24583.541666666668,277.3882911458333
2015-01-02 09:00:00+00:00,27927.0,276.246,1021.0,78.8,1.6,0.0,4.0,9,4,1,24800.083333333332,277.4299690104167
2015-01-02 10:00:00+00:00,29072.0,280.48186875,1021.0,75.2,1.6,0.0,4.4,10,4,1,25036.625,277.4723190104167
2015-01-02 11:00:00+00:00,29071.0,282.91313750000006,1029.8,63.6,1.6,0.0,4.2,11,4,1,25266.833333333332,277.39884114583333
2015-01-02 12:00:00+00:00,29439.0,283.43940000000003,1021.0,74.0,1.6,0.0,4.4,12,4,1,25472.583333333332,277.39516067708337
2015-01-02 13:00:00+00:00,29241.0,285.725925,1037.8,52.0,1.6,0.0,4.0,13,4,1,25669.5,277.4258815104167
2015-01-02 14:00:00+00:00,27973.0,286.107475,1036.8,52.0,1.8,0.0,4.0,14,4,1,25859.875,277.4831619791667
2015-01-02 15:00:00+00:00,27320.0,282.58820000000003,1038.0,68.4,1.6,0.0,8.4,15,4,1,26045.083333333332,277.5335731770834
2015-01-02 16:00:00+00:00,27157.0,284.27,1036.6,63.0,1.6,0.0,6.8,16,4,1,26220.166666666668,277.5877940104167
2015-01-02 17:00:00+00:00,29045.0,282.05100000000004,1036.6,73.6,1.6,0.0,9.8,17,4,1,26368.125,277.6315859375
2015-01-02 18:00:00+00:00,31967.0,280.1599,1019.8,82.6,1.6,0.0,10.8,18,4,1,26476.375,277.67562760416666
2015-01-02 19:00:00+00:00,33266.0,278.2275,1029.0,85.0,1.6,0.0,14.2,19,4,1,26640.833333333332,277.6961669270833
2015-01-02 20:00:00+00:00,33668.0,276.623,1020.6,85.4,1.6,0.0,15.6,20,4,1,26818.0,277.73924609375
2015-01-02 21:00:00+00:00,32426.0,276.6406,1020.4,85.6,1.6,0.0,16.4,21,4,1,26988.708333333332,277.7811127604167
2015-01-02 22:00:00+00:00,29705.0,276.0826,1020.6,85.8,1.6,0.0,14.4,22,4,1,27130.166666666668,277.82090442708335
2015-01-02 23:00:00+00:00,25564.0,275.5153,1025.6,85.6,1.6,0.0,9.6,23,4,1,27251.291666666668,277.89758515625
2015-01-03 00:00:00+00:00,23584.0,275.0334,1020.2,84.4,1.8,0.0,5.6,0,5,1,27188.541666666668,277.95121718750005
2015-01-03 01:00:00+00:00,22194.0,274.75993125,1020.0,85.2,1.8,0.0,4.4,1,5,1,27132.25,277.99287135416665
2015-01-03 02:00:00+00:00,21296.0,274.32686875,1019.8,84.2,1.6,0.0,5.0,2,5,1,27089.75,278.0415072916667
2015-01-03 03:00:00+00:00,21145.0,274.3136,1019.8,84.2,1.6,0.0,5.2,3,5,1,27037.916666666668,278.0776963541667
2015-01-03 04:00:00+00:00,21316.0,274.30953125,1019.4,84.0,1.8,0.0,6.6,4,5,1,26998.291666666668,278.11306302083335
2015-01-03 05:00:00+00:00,21674.0,273.8546625,1019.2,83.6,1.6,0.0,4.4,5,5,1,26967.041666666668,278.1705877604167
2015-01-03 06:00:00+00:00,22127.0,274.0041,1019.4,83.2,1.6,0.0,4.4,6,5,1,26942.0,278.21084583333334
2015-01-03 07:00:00+00:00,22756.0,274.7111375,1019.4,83.0,1.6,0.0,2.4,7,5,1,26904.583333333332,278.2456416666667
2015-01-03 08:00:00+00:00,24654.0,275.9068625,1019.8,84.4,1.8,0.0,2.4,8,5,1,26865.291666666668,278.23260859375
2015-01-03 09:00:00+00:00,26454.0,276.8661,1019.8,80.6,1.8,0.0,1.2,9,5,1,26816.125,278.26216666666664
2015-01-03 10:00:00+00:00,26959.0,283.7470625,1019.6,76.6,1.8,0.0,1.6,10,5,1,26754.75,278.28800416666667
2015-01-03 11:00:00+00:00,26716.0,284.41853125,1019.6,74.0,1.8,0.0,0.8,11,5,1,26666.708333333332,278.42405390625004
2015-01-03 12:00:00+00:00,26802.0,284.1812,1019.6,76.2,1.8,0.0,1.2,12,5,1,26568.583333333332,278.48677864583334
2015-01-03 13:00:00+00:00,26416.0,285.1556,1019.6,72.0,1.8,0.0,0.0,13,5,1,26458.708333333332,278.5176869791667
2015-01-03 14:00:00+00:00,25362.0,287.198,1018.0,68.0,1.8,0.0,0.0,14,5,1,26341.0,278.4939234375
2015-01-03 15:00:00+00:00,24770.0,285.18035,1022.4,71.6,1.6,0.0,0.0,15,5,1,26232.208333333332,278.5393619791667
2015-01-03 16:00:00+00:00,24501.0,285.40399375000004,1034.4,63.0,1.4,0.0,0.0,16,5,1,26125.958333333332,278.64736822916666
2015-01-03 17:00:00+00:00,24992.0,283.15100625,1035.0,71.0,1.2,0.0,0.0,17,5,1,26015.291666666668,278.69461796875004
2015-01-03 18:00:00+00:00,27964.0,281.2858,1017.8,84.6,1.2,0.0,0.0,18,5,1,25846.416666666668,278.7404515625
2015-01-03 19:00:00+00:00,29694.0,277.69913125,1018.4,85.8,1.2,0.0,0.0,19,5,1,25679.625,278.7873640625
2015-01-03 20:00:00+00:00,29874.0,277.01666875,1017.0,76.4,1.2,0.0,0.0,20,5,1,25530.791666666668,278.7653486979167
2015-01-03 21:00:00+00:00,28979.0,277.5143,1017.2,73.4,1.4,0.0,0.0,21,5,1,25372.708333333332,278.7817515625
2015-01-03 22:00:00+00:00,26863.0,276.0756,1016.8,71.2,1.0,0.0,0.0,22,5,1,25229.083333333332,278.8181557291667
2015-01-03 23:00:00+00:00,25254.0,275.8,1016.8,71.8,1.2,0.0,0.0,23,5,1,25110.666666666668,278.8178640625
2015-01-04 00:00:00+00:00,23620.0,276.033,1016.6,71.8,0.8,0.0,2.0,0,6,1,25097.75,278.8297265625
2015-01-04 01:00:00+00:00,22606.0,275.82620000000003,1016.0,73.0,1.6,0.0,1.2,1,6,1,25099.25,278.8713765625
2015-01-04 02:00:00+00:00,22191.0,275.88500000000005,1016.0,73.6,1.8,0.0,2.6,2,6,1,25116.416666666668,278.9158044270833
2015-01-04 03:00:00+00:00,21929.0,275.8852,1015.8,74.2,1.6,0.0,8.0,3,6,1,25153.708333333332,278.9807265625
2015-01-04 04:00:00+00:00,22195.0,275.77846875,1015.6,76.8,1.8,0.0,8.0,4,6,1,25186.375,279.04620989583333
2015-01-04 05:00:00+00:00,24035.0,275.72953125000004,1015.6,77.6,1.8,0.0,12.0,5,6,1,25223.0,279.107415625
2015-01-04 06:00:00+00:00,26807.0,276.0565,1015.6,78.6,1.8,0.06,11.2,6,6,1,25321.375,279.18553515625
2015-01-04 07:00:00+00:00,28316.0,276.92006875000004,1016.0,78.0,1.6,0.06,16.8,7,6,1,25516.375,279.27105182291666
2015-01-04 08:00:00+00:00,29871.0,277.97113125,1016.0,78.0,1.4,0.06,17.6,8,6,1,25748.041666666668,279.36309062500004
2015-01-04 09:00:00+00:00,30585.0,278.78740000000005,1016.2,76.2,1.4,0.06,17.2,9,6,1,25965.416666666668,279.4491018229167
2015-01-04 10:00:00+00:00,30772.0,279.01486875,1016.2,76.2,1.4,0.06,18.4,10,6,1,26137.541666666668,279.52915598958333
2015-01-04 11:00:00+00:00,30685.0,285.91893125,1015.4,72.4,1.4,0.06,18.4,11,6,1,26296.416666666668,279.33198125
2015-01-04 12:00:00+00:00,30429.0,286.0086,1015.2,72.4,1.2,0.06,18.0,12,6,1,26461.791666666668,279.3944979166667
2015-01-04 13:00:00+00:00,28741.0,286.84360000000004,1021.4,68.0,1.2,0.06,19.2,13,6,1,26612.916666666668,279.47063958333337
2015-01-04 14:00:00+00:00,28249.0,287.5586,1014.2,67.4,1.0,0.06,20.2,14,6,1,26709.791666666668,279.5409729166667
2015-01-04 15:00:00+00:00,28105.0,287.1772,1014.2,69.8,0.8,0.06,16.0,15,6,1,26830.083333333332,279.5559979166667
2015-01-04 16:00:00+00:00,27908.0,284.73046875,1014.0,77.4,0.8,0.06,17.0,16,6,1,26969.041666666668,279.6392
2015-01-04 17:00:00+00:00,27577.0,281.86893125,1014.2,86.4,1.0,0.06,14.0,17,6,1,27111.0,279.61113645833336
2015-01-04 18:00:00+00:00,27418.0,280.1983,1014.4,85.0,1.0,0.06,12.4,18,6,1,27218.708333333332,279.5577166666667
2015-01-04 19:00:00+00:00,28604.0,278.53206875,1014.8,84.8,0.8,0.06,7.4,19,6,1,27195.958333333332,279.5124041666667
2015-01-04 20:00:00+00:00,30346.0,278.03803750000003,1018.2,84.6,0.8,0.06,6.0,20,6,1,27150.541666666668,279.54710989583333
2015-01-04 21:00:00+00:00,28190.0,278.09000000000003,1014.6,85.0,0.8,0.06,6.4,21,6,1,27170.208333333332,279.58966692708333
2015-01-04 22:00:00+00:00,26270.0,276.46863125,1017.6,83.4,1.2,0.06,4.4,22,6,1,27137.333333333332,279.6136544270833
2015-01-04 23:00:00+00:00,25069.0,276.1197625,1020.4,86.0,1.0,0.06,4.2,23,6,1,27112.625,279.6300307291667
2015-01-05 00:00:00+00:00,23390.0,275.9745,1014.2,79.6,0.8,0.0,2.4,0,0,1,27104.916666666668,279.6433541666667
2015-01-05 01:00:00+00:00,21988.0,275.62073124999995,1014.0,79.6,1.2,0.0,11.4,1,0,1,27095.333333333332,279.64091666666667
2015-01-05 02:00:00+00:00,21182.0,275.14806875,1013.6,81.4,1.0,0.0,10.0,2,0,1,27069.583333333332,279.63235546875006
2015-01-05 03:00:00+00:00,20778.0,275.1292,1013.4,81.6,1.0,0.0,12.8,3,0,1,27027.541666666668,279.60165
2015-01-05 04:00:00+00:00,20309.0,275.76766875000004,1013.2,83.4,0.8,0.0,19.6,4,0,1,26979.583333333332,279.57015
2015-01-05 05:00:00+00:00,20252.0,275.5977375,1013.2,83.4,0.8,0.0,21.0,5,0,1,26901.0,279.5697
2015-01-05 06:00:00+00:00,19964.0,275.814,1013.2,84.0,0.8,0.0,22.0,6,0,1,26743.375,279.56420859375004
2015-01-05 07:00:00+00:00,20796.0,276.34180000000003,1013.2,83.6,0.8,0.0,23.4,7,0,1,26458.25,279.55410442708336
2015-01-05 08:00:00+00:00,22478.0,277.4924,1013.4,84.2,0.8,0.0,26.8,8,0,1,26144.916666666668,279.5300098958333
2015-01-05 09:00:00+00:00,23834.0,278.5134,1012.8,78.8,1.2,0.0,21.2,9,0,1,25836.875,279.5100627604167
2015-01-05 10:00:00+00:00,24429.0,280.89106875,1013.0,76.0,1.2,0.0,26.0,10,0,1,25555.583333333332,279.49864609375
2015-01-05 11:00:00+00:00,24066.0,283.58873125,1012.6,76.4,1.2,0.0,13.0,11,0,1,25291.291666666668,279.57682109374997
2015-01-05 12:00:00+00:00,23703.0,284.47020000000003,1012.2,74.2,2.0,0.06,21.2,12,0,1,25015.5,279.4797294270833
2015-01-05 13:00:00+00:00,23340.0,285.11620000000005,1010.8,69.8,1.4,0.0,19.4,13,0,1,24735.25,279.41562942708333
2015-01-05 14:00:00+00:00,22977.0,285.3111,1019.0,70.4,1.0,0.0,15.2,14,0,1,24510.208333333332,279.3436544270833
2015-01-05 15:00:00+00:00,22614.0,283.04734375000004,1017.4,79.0,1.2,0.06,19.2,15,0,1,24290.541666666668,279.25000859375
2015-01-05 16:00:00+00:00,22251.0,283.813325,1027.4,78.2,1.2,0.06,13.6,16,0,1,24061.75,279.07793125
2015-01-05 17:00:00+00:00,21888.0,282.12066875,1027.8,85.0,1.2,0.06,16.0,17,0,1,23826.041666666668,279.03971692708336
2015-01-05 18:00:00+00:00,22048.0,280.0048,1014.2,82.0,1.6,0.0,19.2,18,0,1,23589.0,279.05020598958333
2015-01-05 19:00:00+00:00,22858.0,277.9974,1010.0,87.2,1.6,0.0,21.2,19,0,1,23365.25,279.04214348958334
2015-01-05 20:00:00+00:00,25604.0,277.8712,1010.0,88.0,0.6,0.0,21.8,20,0,1,23125.833333333332,279.019865625
2015-01-05 21:00:00+00:00,25381.0,277.9524,1009.8,88.6,1.6,0.0,20.8,21,0,1,22928.25,279.0129140625
2015-01-05 22:00:00+00:00,23822.0,277.08636875,1009.4,87.4,1.6,0.0,26.2,22,0,1,22811.208333333332,279.0071807291667
2015-01-05 23:00:00+00:00,23711.0,276.45173125,1009.0,86.4,1.8,0.0,30.0,23,0,1,22709.208333333332,279.0329197916667
2015-01-06 00:00:00+00:00,22354.0,276.39520000000005,1009.0,86.0,0.8,0.0,32.4,0,1,1,22652.625,279.0467518229167
2015-01-06 01:00:00+00:00,21546.0,275.6827375,1008.4,85.0,1.4,0.0,22.8,1,1,1,22609.458333333332,279.0642809895833
2015-01-06 02:00:00+00:00,21171.0,275.70306875,1008.6,83.6,1.2,0.0,24.2,2,1,1,22591.041666666668,279.0668645833333
2015-01-06 03:00:00+00:00,21042.0,275.06825,1006.1666666666666,85.5,1.3333333333333333,0.0,20.666666666666668,3,1,1,22590.583333333332,279.0899895833333
2015-01-06 04:00:00+00:00,21618.0,274.8759375,1008.6,86.2,1.2,0.0,45.6,4,1,1,22601.583333333332,279.08745
2015-01-06 05:00:00+00:00,23433.0,274.99166875000003,1008.6,86.4,1.2,0.0,46.4,5,1,1,22656.125,279.05029453125
2015-01-06 06:00:00+00:00,25885.0,275.25789999999995,1008.6,83.8,1.2,0.0,50.4,6,1,1,22788.666666666668,279.02504166666665
2015-01-06 07:00:00+00:00,28456.0,277.1484625,1008.8,88.4,1.0,0.0,51.6,7,1,1,23035.375,279.0018708333334
2015-01-06 08:00:00+00:00,29708.0,277.7145375,1009.0,86.0,1.0,0.0,54.6,8,1,1,23354.541666666668,279.0354817708333
2015-01-06 09:00:00+00:00,30887.0,278.787,1009.0,82.8,1.4,0.0,51.2,9,1,1,23655.791666666668,279.0447375
2015-01-06 10:00:00+00:00,31409.0,280.7718,1009.2,78.0,1.0,0.0,54.6,10,1,1,23949.666666666668,279.05613750000003
2015-01-06 11:00:00+00:00,31947.0,282.3664,1009.2,78.2,1.2,0.0,39.6,11,1,1,24240.5,279.05116796875
2015-01-06 12:00:00+00:00,32078.0,282.9648,1008.4,77.2,1.2,0.0,23.2,12,1,1,24568.875,279.0002375
2015-01-06 13:00:00+00:00,31193.0,283.8897375,1008.0,75.6,1.0,0.0,8.8,13,1,1,24917.833333333332,278.9375125
2015-01-06 14:00:00+00:00,30542.0,283.98746875,1007.8,75.6,0.8,0.0,20.0,14,1,1,25245.041666666668,278.8864098958333
2015-01-06 15:00:00+00:00,30591.0,281.7074,1008.2,81.8,0.8,0.0,26.0,15,1,1,25560.25,278.83125859375
2015-01-06 16:00:00+00:00,30799.0,280.4069375,1008.2,85.2,0.6,0.0,23.4,16,1,1,25892.625,278.7754276041667
2015-01-06 17:00:00+00:00,30481.0,279.86746875,1008.6,88.0,0.8,0.0,28.4,17,1,1,26248.791666666668,278.6334947916667
2015-01-06 18:00:00+00:00,30147.0,278.7685,1009.2,85.4,0.8,0.0,40.0,18,1,1,26606.833333333332,278.53961145833335
2015-01-06 19:00:00+00:00,30120.0,277.1600625,1009.2,86.4,1.0,0.0,53.0,19,1,1,26944.291666666668,278.48809895833335
2015-01-06 20:00:00+00:00,30747.0,277.08073125,1011.8,87.8,1.2,0.0,54.0,20,1,1,27246.875,278.45320989583337
2015-01-06 21:00:00+00:00,29978.0,277.22476875,1009.6,87.2,1.0,0.0,50.8,21,1,1,27461.166666666668,278.4202736979167
2015-01-06 22:00:00+00:00,27421.0,276.8300625,1009.8,86.6,1.0,0.0,52.4,22,1,1,27652.708333333332,278.3899557291667
2015-01-06 23:00:00+00:00,30518.0,276.6989375,1015.8,90.0,1.0,0.0,48.2,23,1,1,27802.666666666668,278.3792763020833
2015-01-07 00:00:00+00:00,28484.0,276.6041,1010.0,86.6,1.0,0.0,52.8,0,2,1,28086.291666666668,278.3895765625
2015-01-07 01:00:00+00:00,27026.0,276.24186875,1010.4,85.4,1.2,0.06,30.4,1,2,1,28341.708333333332,278.39828072916663
2015-01-07 02:00:00+00:00,26248.0,276.36693125,1010.6,86.6,1.4,0.06,32.0,2,2,1,28570.041666666668,278.42157786458336
2015-01-07 03:00:00+00:00,25838.0,276.4587,1010.6,86.8,1.2,0.06,31.2,3,2,1,28781.583333333332,278.44923880208336
2015-01-07 04:00:00+00:00,26021.0,275.7166,1010.8,84.8,1.4,0.0,29.6,4,2,1,28981.416666666668,278.50717421875
2015-01-07 05:00:00+00:00,26992.0,275.62,1010.8,82.0,1.4,0.0,29.6,5,2,1,29164.875,278.54220182291664
2015-01-07 06:00:00+00:00,28625.0,275.6224,1011.0,83.6,1.4,0.0,27.2,6,2,1,29313.166666666668,278.5683822916667
2015-01-07 07:00:00+00:00,31015.0,275.8288625,1021.6,85.0,1.6,0.12,37.2,7,2,1,29427.333333333332,278.58356979166666
2015-01-07 08:00:00+00:00,33276.0,276.38694375,1026.0,87.2,2.0,0.12,43.4,8,2,1,29533.958333333332,278.52858645833334
2015-01-07 09:00:00+00:00,34221.0,279.95990625,1014.2,78.2,1.2,0.06,17.4,9,2,1,29682.625,278.47327005208336
2015-01-07 10:00:00+00:00,34796.0,279.88893125,1021.4,82.4,1.6,0.12,28.8,10,2,1,29821.541666666668,278.52214114583336
2015-01-07 11:00:00+00:00,35535.0,282.83286875,1012.4,76.4,1.2,0.0,8.0,11,2,1,29962.666666666668,278.4853549479167
2015-01-07 12:00:00+00:00,35752.0,282.92240000000004,1016.6,74.8,1.2,0.12,10.4,12,2,1,30112.166666666668,278.50479114583334
2015-01-07 13:00:00+00:00,35605.0,283.2955375,1030.2,71.0,1.4,0.12,24.0,13,2,1,30265.25,278.50302447916664
2015-01-07 14:00:00+00:00,36020.0,283.89326875,1029.8,69.8,1.4,0.12,20.8,14,2,1,30449.083333333332,278.47826614583335
2015-01-07 15:00:00+00:00,36066.0,281.0254,1030.4,80.8,1.4,0.12,17.6,15,2,1,30677.333333333332,278.4743411458333
2015-01-07 16:00:00+00:00,36195.0,282.7783375,1029.6,75.2,1.2,0.12,14.4,16,2,1,30905.458333333332,278.4459244791667
2015-01-07 17:00:00+00:00,35739.0,281.06566875000004,1030.2,82.2,1.4,0.12,11.2,17,2,1,31130.291666666668,278.5447328125
2015-01-07 18:00:00+00:00,35188.0,279.49165,1022.0,78.6,1.4,0.0,9.2,18,2,1,31349.375,278.5946578125
2015-01-07 19:00:00+00:00,34470.0,277.62093125,1019.8,84.2,1.4,0.0,6.4,19,2,1,31559.416666666668,278.6247890625
2015-01-07 20:00:00+00:00,33716.0,277.30366875,1020.0,84.8,1.4,0.0,6.4,20,2,1,31740.666666666668,278.64399192708333
2015-01-07 21:00:00+00:00,32697.0,276.8893,1020.2,85.2,1.4,0.0,10.0,21,2,1,31864.375,278.6532809895833
2015-01-07 22:00:00+00:00,30477.0,276.20506875,1020.6,85.2,1.6,0.0,13.6,22,2,1,31977.666666666668,278.639303125
2015-01-07 23:00:00+00:00,26788.0,276.60273125000003,1020.6,85.4,1.6,0.0,13.6,23,2,1,32105.0,278.61326171875004
2015-01-08 00:00:00+00:00,25146.0,276.21349999999995,1020.8,85.4,1.6,0.0,10.4,0,3,1,31949.583333333332,278.609253125
2015-01-08 01:00:00+00:00,23889.0,275.78133125,1021.0,86.8,1.8,0.0,5.6,1,3,1,31810.5,278.592978125
2015-01-08 02:00:00+00:00,23046.0,275.50046875,1021.4,86.8,1.8,0.0,6.4,2,3,1,31679.791666666668,278.5737890625
2015-01-08 03:00:00+00:00,22587.0,275.3487,1021.4,87.0,1.4,0.0,4.8,3,3,1,31546.375,278.5376864583333
2015-01-08 04:00:00+00:00,22361.0,275.1448,1021.4,87.0,1.8,0.0,6.4,4,3,1,31410.916666666668,278.49143645833334
2015-01-08 05:00:00+00:00,22551.0,274.8442,1022.0,86.6,1.4,0.0,0.8,5,3,1,31258.416666666668,278.46761145833335
2015-01-08 06:00:00+00:00,22543.0,274.9282,1022.8,86.4,1.4,0.0,1.2,6,3,1,31073.375,278.43528645833334
2015-01-08 07:00:00+00:00,24042.0,274.6651375,1022.8,86.4,1.4,0.0,0.0,7,3,1,30819.958333333332,278.4063614583334
2015-01-08 08:00:00+00:00,25932.0,276.32286875,1024.0,87.4,1.8,0.0,0.0,8,3,1,30529.416666666668,278.3578729166667
2015-01-08 09:00:00+00:00,27664.0,278.73850000000004,1024.2,77.4,1.8,0.0,6.8,9,3,1,30223.416666666668,278.355203125
2015-01-08 10:00:00+00:00,28448.0,279.13826875,1024.4,74.2,1.8,0.0,4.4,10,3,1,29950.208333333332,278.30431119791666
2015-01-08 11:00:00+00:00,28881.0,283.64753125,1024.8,71.2,1.6,0.0,9.0,11,3,1,29685.708333333332,278.27303359375003
2015-01-08 12:00:00+00:00,29329.0,283.8505,1024.4,69.6,1.4,0.0,6.8,12,3,1,29408.458333333332,278.3069778645833
2015-01-08 13:00:00+00:00,29026.0,285.7788,1024.4,61.6,1.8,0.0,20.0,13,3,1,29140.833333333332,278.3456486979167
2015-01-08 14:00:00+00:00,28237.0,286.204,1024.8,60.2,2.2,0.0,20.0,14,3,1,28866.708333333332,278.44911796875004
2015-01-08 15:00:00+00:00,27868.0,284.52645,1025.0,65.6,2.0,0.0,18.4,15,3,1,28542.416666666668,278.5453984375
2015-01-08 16:00:00+00:00,27654.0,283.9194,1033.0,69.4,1.8,0.0,13.6,16,3,1,28200.833333333332,278.69127552083336
2015-01-08 17:00:00+00:00,27507.0,282.2158,1029.4,75.0,1.6,0.0,13.6,17,3,1,27844.958333333332,278.7388197916667
2015-01-08 18:00:00+00:00,27544.0,280.59430000000003,1026.6,79.4,1.6,0.0,14.8,18,3,1,27501.958333333332,278.78674192708337
2015-01-08 19:00:00+00:00,27578.0,278.4654,1027.4,78.6,2.4,0.0,14.4,19,3,1,27183.458333333332,278.83268567708336
2015-01-08 20:00:00+00:00,28222.0,278.66040000000004,1027.6,76.6,2.0,0.0,15.2,20,3,1,26896.291666666668,278.867871875
2015-01-08 21:00:00+00:00,28221.0,278.2894,1028.0,78.6,2.4,0.0,7.6,21,3,1,26667.375,278.92440234375
2015-01-08 22:00:00+00:00,26436.0,277.2884,1028.4,77.4,1.4,0.0,11.2,22,3,1,26480.875,278.98273984375004
2015-01-08 23:00:00+00:00,27485.0,277.1074,1028.4,76.6,1.4,0.0,6.4,23,3,1,26312.5,279.0278786458333
2015-01-09 00:00:00+00:00,25750.0,276.7488,1028.2,77.2,1.6,0.0,11.6,0,4,1,26341.541666666668,279.04890651041666
2015-01-09 01:00:00+00:00,24760.0,276.5186,1028.4,74.8,1.4,0.0,3.4,1,4,1,26366.708333333332,279.07121067708334
2015-01-09 02:00:00+00:00,24188.0,276.7392,1028.4,73.2,1.2,0.0,5.2,2,4,1,26403.0,279.10193020833333
2015-01-09 03:00:00+00:00,23840.0,276.6307,1028.4,72.6,1.4,0.0,6.4,3,4,1,26450.583333333332,279.1535440104167
2015-01-09 04:00:00+00:00,24030.0,275.87993125,1034.4,81.0,1.4,0.0,8.4,4,4,1,26502.791666666668,279.2069606770833
2015-01-09 05:00:00+00:00,25965.0,275.51246875000004,1028.6,77.2,1.4,0.0,9.8,5,4,1,26572.333333333332,279.23759114583333
2015-01-09 06:00:00+00:00,28266.0,275.78110000000004,1028.6,75.6,1.4,0.0,3.6,6,4,1,26714.583333333332,279.26543567708336
2015-01-09 07:00:00+00:00,29981.0,275.52426875000003,1028.8,76.4,1.4,0.0,7.4,7,4,1,26953.041666666668,279.30097317708334
2015-01-09 08:00:00+00:00,31932.0,276.62493125000003,1029.4,75.4,1.4,0.0,3.6,8,4,1,27200.5,279.3367703125
2015-01-09 09:00:00+00:00,33325.0,279.822,1029.2,69.6,1.8,0.0,9.2,9,4,1,27450.5,279.34935625
2015-01-09 10:00:00+00:00,34144.0,281.25826875,1029.6,68.6,1.8,0.0,2.4,10,4,1,27686.375,279.39450208333335
2015-01-09 11:00:00+00:00,35040.0,284.79093125,1029.6,63.0,2.2,0.0,4.8,11,4,1,27923.708333333332,279.48283541666666
2015-01-09 12:00:00+00:00,35524.0,285.11990000000003,1029.2,62.6,2.4,0.0,0.0,12,4,1,28180.333333333332,279.5304770833333
2015-01-09 13:00:00+00:00,34579.0,286.31806874999995,1028.8,58.6,2.6,0.0,4.8,13,4,1,28438.458333333332,279.58336875000003
2015-01-09 14:00:00+00:00,33792.0,286.9275375,1034.0,58.0,2.4,0.0,3.2,14,4,1,28669.833333333332,279.60583828125
2015-01-09 15:00:00+00:00,33768.0,284.3872375,1029.2,67.6,2.4,0.0,3.6,15,4,1,28901.291666666668,279.63598567708334
2015-01-09 16:00:00+00:00,33696.0,285.643325,1036.4,65.6,1.8,0.0,1.0,16,4,1,29147.125,279.63018515625
2015-01-09 17:00:00+00:00,33154.0,283.74966875,1032.8,73.2,1.8,0.0,0.4,17,4,1,29398.875,279.70201536458336
2015-01-09 18:00:00+00:00,32440.0,282.9163,1028.6,71.4,1.4,0.0,0.0,18,4,1,29634.166666666668,279.7659265625
2015-01-09 19:00:00+00:00,32384.0,281.6024625,1033.2,77.4,1.6,0.0,0.0,19,4,1,29838.166666666668,279.8626765625
2015-01-09 20:00:00+00:00,33976.0,279.8867375,1036.4,81.4,1.6,0.0,0.0,20,4,1,30038.416666666668,279.9933875
2015-01-09 21:00:00+00:00,31420.0,279.67788125,1034.2,81.0,1.8,0.0,0.0,21,4,1,30278.166666666668,280.04448489583336
2015-01-09 22:00:00+00:00,28825.0,277.59265625,1039.8,86.2,1.6,0.0,0.0,22,4,1,30411.458333333332,280.10233828125
2015-01-09 23:00:00+00:00,24899.0,277.014325,1039.4,87.0,1.6,0.0,0.0,23,4,1,30511.0,280.115015625
2015-01-10 00:00:00+00:00,23505.0,277.90099999999995,1030.0,75.8,1.8,0.0,0.0,0,5,1,30403.25,280.1111375
2015-01-10 01:00:00+00:00,22589.0,277.7248,1026.6,73.4,1.8,0.0,0.0,1,5,1,30309.708333333332,280.15914583333335
2015-01-10 02:00:00+00:00,22177.0,276.8139,1026.4,76.2,1.6,0.0,0.0,2,5,1,30219.25,280.2094041666667
2015-01-10 03:00:00+00:00,22025.0,277.8196,1025.6,70.6,3.0,0.0,0.0,3,5,1,30135.458333333332,280.21251666666666
2015-01-10 04:00:00+00:00,22426.0,276.8845375,1025.2,73.2,2.0,0.0,0.0,4,5,1,30059.833333333332,280.2620541666667
2015-01-10 05:00:00+00:00,24361.0,277.86606875,1024.0,68.0,2.6,0.0,0.0,5,5,1,29993.0,280.30391276041667
2015-01-10 06:00:00+00:00,27890.0,278.0048,1024.0,67.4,2.4,0.0,0.0,6,5,1,29926.166666666668,280.4019794270833
2015-01-10 07:00:00+00:00,29335.0,278.74386875,1027.8,68.6,2.2,0.0,0.0,7,5,1,29910.5,280.49463359375005
